Power(W), Temperature(å¼C), Time(ms), elapsed time(ms), number of samples
64.164,54,3572.763672,,
64.164,54,3573.2146,,
64.164,54,3573.665771,,
64.164,54,3574.116699,,
64.164,54,3574.567627,,
64.164,54,3575.018799,,
64.164,54,3575.469727,,
64.164,54,3575.920654,,
64.164,54,3576.371582,,
64.164,54,3576.822754,,
64.164,54,3577.273682,,
64.164,54,3577.724609,,
64.164,54,3578.175537,,
64.164,54,3578.626709,,
64.164,54,3579.077637,,
63.975,54,3579.528564,,
63.975,54,3579.979492,,
63.975,54,3580.430664,,
63.975,54,3580.881592,,
63.975,54,3581.33252,,
63.975,54,3581.783691,,
63.975,54,3582.234619,,
63.975,54,3582.685547,,
63.975,54,3583.136475,,
63.975,54,3583.587646,,
63.975,54,3584.038574,,
63.975,54,3584.489502,,
63.975,54,3584.94043,,
63.975,54,3585.391602,,
63.975,54,3585.842529,,
63.975,54,3586.293457,,
63.975,54,3586.744385,,
63.975,54,3587.195557,,
63.975,54,3587.646484,,
63.975,54,3588.097412,,
63.975,54,3588.548584,,
63.975,54,3588.999512,,
63.975,54,3589.450439,,
63.975,54,3589.901367,,
63.975,54,3590.352539,,
63.975,54,3590.803467,,
63.975,54,3591.254395,,
63.975,54,3591.705322,,
63.975,54,3592.156494,,
63.975,54,3592.607422,,
63.975,54,3593.05835,,
63.975,54,3593.509277,,
63.975,54,3593.960449,,
63.975,54,3594.411377,,
63.975,54,3594.862305,,
63.975,54,3595.313477,,
63.975,54,3595.764404,,
63.975,54,3596.215332,,
63.975,54,3596.66626,,
63.975,54,3597.117432,,
63.975,54,3597.568359,,
63.975,54,3598.019287,,
63.975,54,3598.470215,,
63.975,54,3598.921387,,
63.975,54,3599.372314,,
63.975,54,3599.823242,,
63.975,54,3600.27417,,
63.975,54,3600.725342,,
63.975,54,3601.17627,,
63.975,54,3601.627197,,
63.975,54,3602.078125,,
63.975,54,3602.529297,,
63.975,54,3602.980225,,
63.975,54,3603.431152,,
63.975,54,3603.882324,,
63.975,54,3604.333252,,
63.975,54,3604.78418,,
63.975,54,3605.235107,,
63.975,54,3605.686279,,
63.975,54,3606.137207,,
63.975,54,3606.588135,,
63.975,54,3607.039062,,
63.975,54,3607.490234,,
63.975,54,3607.941162,,
63.975,54,3608.39209,,
63.975,54,3608.843018,,
63.975,54,3609.294189,,
63.975,54,3609.745117,,
63.975,54,3610.196045,,
63.975,54,3610.647217,,
63.975,54,3611.098145,,
63.975,54,3611.549072,,
63.975,54,3612,,
63.975,54,3612.451172,,
63.975,54,3612.9021,,
63.975,54,3613.353027,,
63.975,54,3613.803955,,
63.975,54,3614.255127,,
63.975,54,3614.706055,,
63.975,54,3615.156982,,
63.975,54,3615.60791,,
63.975,54,3616.059082,,
63.975,54,3616.51001,,
63.975,54,3616.960938,,
63.975,54,3617.412109,,
63.975,54,3617.863037,,
63.975,54,3618.313965,,
63.975,54,3618.764893,,
63.975,54,3619.216064,,
63.975,54,3619.666992,,
63.975,54,3620.11792,,
63.975,54,3620.568848,,
63.975,54,3621.02002,,
63.975,54,3621.470947,,
63.975,54,3621.921875,,
63.975,54,3622.372803,,
63.975,54,3622.823975,,
63.975,54,3623.274902,,
63.975,54,3623.72583,,
63.975,54,3624.177002,,
63.975,54,3624.62793,,
63.975,54,3625.078857,,
63.975,54,3625.529785,,
63.975,54,3625.980957,,
63.975,54,3626.431885,,
63.975,54,3626.882812,,
63.975,54,3627.33374,,
63.975,54,3627.784912,,
63.975,54,3628.23584,,
63.975,54,3628.686768,,
63.975,54,3629.137695,,
63.975,54,3629.588867,,
63.975,54,3630.039795,,
63.975,54,3630.490723,,
63.975,54,3630.941895,,
63.975,54,3631.392822,,
63.975,54,3631.84375,,
63.975,54,3632.294678,,
63.975,54,3632.74585,,
63.975,54,3633.196777,,
63.975,54,3633.647705,,
63.975,54,3634.098633,,
63.975,54,3634.549805,,
63.975,54,3635.000732,,
63.975,54,3635.45166,,
63.975,54,3635.902588,,
63.975,54,3636.35376,,
63.975,54,3636.804688,,
63.975,54,3637.255615,,
63.975,54,3637.706787,,
63.975,54,3638.157715,,
63.975,54,3638.608643,,
63.975,54,3639.05957,,
63.975,54,3639.510742,,
63.975,54,3639.96167,,
63.975,54,3640.412598,,
64.07,54,3640.863525,,
64.07,54,3641.314697,,
64.07,54,3641.765625,,
64.07,54,3642.216553,,
64.07,54,3642.66748,,
64.07,54,3643.118652,,
64.07,54,3643.56958,,
64.07,54,3644.020508,,
64.07,54,3644.471436,,
64.07,54,3644.922607,,
64.07,54,3645.373535,,
64.07,54,3645.824463,,
64.07,54,3646.275635,,
64.07,54,3646.726562,,
64.07,54,3647.17749,,
64.07,54,3647.628418,,
64.07,54,3648.07959,,
64.07,54,3648.530518,,
64.07,54,3648.981445,,
64.07,54,3649.432373,,
64.07,54,3649.883545,,
64.07,54,3650.334473,,
64.07,54,3650.7854,,
64.07,54,3651.236328,,
64.07,54,3651.6875,,
64.07,54,3652.138428,,
64.07,54,3652.589355,,
64.07,54,3653.040527,,
64.07,54,3653.491455,,
64.07,54,3653.942383,,
64.07,54,3654.393311,,
64.07,54,3654.844482,,
64.07,54,3655.29541,,
64.07,54,3655.746338,,
64.164,54,3656.197266,,
64.164,54,3656.648438,,
64.164,54,3657.099365,,
64.164,54,3657.550293,,
64.164,54,3658.001221,,
64.164,54,3658.452393,,
64.164,54,3658.90332,,
64.164,54,3659.354248,,
64.164,54,3659.80542,,
64.164,54,3660.256348,,
64.164,54,3660.707275,,
64.164,54,3661.158203,,
64.164,54,3661.609375,,
64.164,54,3662.060303,,
64.164,54,3662.51123,,
64.164,54,3662.962158,,
64.164,54,3663.41333,,
64.164,54,3663.864258,,
64.164,54,3664.315186,,
64.164,54,3664.766113,,
64.164,54,3665.217285,,
64.164,54,3665.668213,,
64.164,54,3666.119141,,
64.164,54,3666.570312,,
64.164,54,3667.02124,,
64.164,54,3667.472168,,
64.164,54,3667.923096,,
64.164,54,3668.374268,,
64.164,54,3668.825195,,
64.164,54,3669.276123,,
64.164,54,3669.727051,,
64.164,54,3670.178223,,
64.164,54,3670.62915,,
64.164,54,3671.080078,,
64.164,54,3671.531006,,
64.164,54,3671.982178,,
64.164,54,3672.433105,,
64.164,54,3672.884033,,
64.164,54,3673.335205,,
64.164,54,3673.786133,,
64.164,54,3674.237061,,
64.164,54,3674.687988,,
64.164,54,3675.13916,,
64.164,54,3675.590088,,
64.164,54,3676.041016,,
64.164,54,3676.491943,,
64.164,54,3676.943115,,
64.164,54,3677.394043,,
64.164,54,3677.844971,,
64.164,54,3678.295898,,
64.164,54,3678.74707,,
64.164,54,3679.197998,,
64.164,54,3679.648926,,
64.164,54,3680.099854,,
64.164,54,3680.551025,,
64.164,54,3681.001953,,
64.164,54,3681.452881,,
64.164,54,3681.904053,,
64.164,54,3682.35498,,
64.164,54,3682.805908,,
64.164,54,3683.256836,,
64.164,54,3683.708008,,
64.164,54,3684.158936,,
64.164,54,3684.609863,,
64.164,54,3685.060791,,
64.164,54,3685.511963,,
64.164,54,3685.962891,,
64.164,54,3686.413818,,
64.069,54,3686.864746,,
64.069,54,3687.315918,,
64.069,54,3687.766846,,
64.069,54,3688.217773,,
64.069,54,3688.668945,,
64.069,54,3689.119873,,
64.069,54,3689.570801,,
64.069,54,3690.021729,,
64.069,54,3690.4729,,
64.069,54,3690.923828,,
64.069,54,3691.374756,,
64.069,54,3691.825684,,
64.069,54,3692.276855,,
64.069,54,3692.727783,,
64.069,54,3693.178711,,
64.069,54,3693.629639,,
64.069,54,3694.080811,,
64.069,54,3694.531738,,
64.069,54,3694.982666,,
64.069,54,3695.433838,,
64.069,54,3695.884766,,
64.069,54,3696.335693,,
64.069,54,3696.786621,,
64.069,54,3697.237793,,
64.069,54,3697.688721,,
64.069,54,3698.139648,,
64.069,54,3698.590576,,
64.069,54,3699.041748,,
64.069,54,3699.492676,,
64.069,54,3699.943604,,
64.069,54,3700.394531,,
64.069,54,3700.845703,,
64.069,54,3701.296631,,
64.069,54,3701.747559,,
63.975,54,3702.19873,,
63.975,54,3702.649658,,
63.975,54,3703.100586,,
63.975,54,3703.551514,,
63.975,54,3704.002686,,
63.975,54,3704.453613,,
63.975,54,3704.904541,,
63.975,54,3705.355469,,
63.975,54,3705.806641,,
63.975,54,3706.257568,,
63.975,54,3706.708496,,
63.975,54,3707.159424,,
63.975,54,3707.610596,,
63.975,54,3708.061523,,
63.975,54,3708.512451,,
63.975,54,3708.963623,,
63.975,54,3709.414551,,
63.975,54,3709.865479,,
63.975,54,3710.316406,,
63.975,54,3710.767578,,
63.975,54,3711.218506,,
63.975,54,3711.669434,,
63.975,54,3712.120361,,
63.975,54,3712.571533,,
63.975,54,3713.022461,,
63.975,54,3713.473389,,
63.975,54,3713.924316,,
63.975,54,3714.375488,,
63.975,54,3714.826416,,
63.975,54,3715.277344,,
63.975,54,3715.728271,,
63.975,54,3716.179443,,
63.975,54,3716.630371,,
63.975,54,3717.081299,,
64.069,54,3717.532471,,
64.069,54,3717.983398,,
64.069,54,3718.434326,,
64.069,54,3718.885254,,
64.069,54,3719.336426,,
64.069,54,3719.787354,,
64.069,54,3720.238281,,
64.069,54,3720.689209,,
64.069,54,3721.140381,,
64.069,54,3721.591309,,
64.069,54,3722.042236,,
64.069,54,3722.493164,,
64.069,54,3722.944336,,
64.069,54,3723.395264,,
64.069,54,3723.846191,,
64.069,54,3724.297363,,
64.069,54,3724.748291,,
64.069,54,3725.199219,,
64.069,54,3725.650146,,
64.069,54,3726.101318,,
64.069,54,3726.552246,,
64.069,54,3727.003174,,
64.069,54,3727.454102,,
64.069,54,3727.905273,,
64.069,54,3728.356201,,
64.069,54,3728.807129,,
64.069,54,3729.258057,,
64.069,54,3729.709229,,
64.069,54,3730.160156,,
64.069,54,3730.611084,,
64.069,54,3731.062256,,
64.069,54,3731.513184,,
64.069,54,3731.964111,,
64.069,54,3732.415039,,
64.069,54,3732.866211,,
64.069,54,3733.317139,,
64.069,54,3733.768066,,
64.069,54,3734.218994,,
64.069,54,3734.670166,,
64.069,54,3735.121094,,
64.069,54,3735.572021,,
64.069,54,3736.022949,,
64.069,54,3736.474121,,
64.069,54,3736.925049,,
64.069,54,3737.375977,,
64.069,54,3737.827148,,
64.069,54,3738.278076,,
64.069,54,3738.729004,,
64.069,54,3739.179932,,
64.069,54,3739.631104,,
64.069,54,3740.082031,,
64.069,54,3740.532959,,
64.069,54,3740.983887,,
64.069,54,3741.435059,,
64.069,54,3741.885986,,
64.069,54,3742.336914,,
64.069,54,3742.787842,,
64.069,54,3743.239014,,
64.069,54,3743.689941,,
64.069,54,3744.140869,,
64.069,54,3744.592041,,
64.069,54,3745.042969,,
64.069,54,3745.493896,,
64.069,54,3745.944824,,
64.069,54,3746.395996,,
64.069,54,3746.846924,,
64.069,54,3747.297852,,
64.069,54,3747.748779,,
64.164,54,3748.199951,,
64.164,54,3748.650879,,
64.164,54,3749.101807,,
64.164,54,3749.552734,,
64.164,54,3750.003906,,
64.164,54,3750.454834,,
64.164,54,3750.905762,,
64.164,54,3751.356689,,
64.164,54,3751.807861,,
64.164,54,3752.258789,,
64.164,54,3752.709717,,
64.164,54,3753.160889,,
64.164,54,3753.611816,,
64.164,54,3754.062744,,
64.164,54,3754.513672,,
64.164,54,3754.964844,,
64.164,54,3755.415771,,
64.164,54,3755.866699,,
64.164,54,3756.317627,,
64.164,54,3756.768799,,
64.164,54,3757.219727,,
64.164,54,3757.670654,,
64.164,54,3758.121582,,
64.164,54,3758.572754,,
64.164,54,3759.023682,,
64.164,54,3759.474609,,
64.164,54,3759.925781,,
64.164,54,3760.376709,,
64.164,54,3760.827637,,
64.164,54,3761.278564,,
64.164,54,3761.729736,,
64.164,54,3762.180664,,
64.164,54,3762.631592,,
64.164,54,3763.08252,,
64.164,54,3763.533691,,
64.164,54,3763.984619,,
64.164,54,3764.435547,,
64.164,54,3764.886475,,
64.164,54,3765.337646,,
64.164,54,3765.788574,,
64.164,54,3766.239502,,
64.164,54,3766.690674,,
64.164,54,3767.141602,,
64.164,54,3767.592529,,
64.164,54,3768.043457,,
64.164,54,3768.494629,,
64.164,54,3768.945557,,
64.164,54,3769.396484,,
64.164,54,3769.847412,,
64.164,54,3770.298584,,
64.164,54,3770.749512,,
64.164,54,3771.200439,,
64.164,54,3771.651367,,
64.164,54,3772.102539,,
64.164,54,3772.553467,,
64.164,54,3773.004395,,
64.164,54,3773.455566,,
64.164,54,3773.906494,,
64.164,54,3774.357422,,
64.164,54,3774.80835,,
64.164,54,3775.259521,,
64.164,54,3775.710449,,
64.164,54,3776.161377,,
64.164,54,3776.612305,,
64.164,54,3777.063477,,
64.164,54,3777.514404,,
64.164,54,3777.965332,,
64.164,54,3778.41626,,
64.164,54,3778.867432,,
64.164,54,3779.318359,,
64.164,54,3779.769287,,
64.164,54,3780.220459,,
64.164,54,3780.671387,,
64.164,54,3781.122314,,
64.164,54,3781.573242,,
64.164,54,3782.024414,,
64.164,54,3782.475342,,
64.164,54,3782.92627,,
64.164,54,3783.377197,,
64.164,54,3783.828369,,
64.164,54,3784.279297,,
64.164,54,3784.730225,,
64.164,54,3785.181152,,
64.164,54,3785.632324,,
64.164,54,3786.083252,,
64.164,54,3786.53418,,
64.164,54,3786.985352,,
64.164,54,3787.436279,,
64.164,54,3787.887207,,
64.164,54,3788.338135,,
64.164,54,3788.789307,,
64.164,54,3789.240234,,
64.164,54,3789.691162,,
64.164,54,3790.14209,,
64.164,54,3790.593262,,
64.164,54,3791.044189,,
64.164,54,3791.495117,,
64.164,54,3791.946045,,
64.164,54,3792.397217,,
64.164,54,3792.848145,,
64.164,54,3793.299072,,
64.164,54,3793.75,,
64.164,54,3794.201172,,
64.164,54,3794.6521,,
64.164,54,3795.103027,,
64.164,54,3795.554199,,
64.164,54,3796.005127,,
64.164,54,3796.456055,,
64.164,54,3796.906982,,
64.164,54,3797.358154,,
64.164,54,3797.809082,,
64.164,54,3798.26001,,
64.164,54,3798.710938,,
64.164,54,3799.162109,,
64.164,54,3799.613037,,
64.164,54,3800.063965,,
64.164,54,3800.514893,,
64.164,54,3800.966064,,
64.164,54,3801.416992,,
64.164,54,3801.86792,,
64.164,54,3802.319092,,
64.164,54,3802.77002,,
64.164,54,3803.220947,,
64.164,54,3803.671875,,
64.164,54,3804.123047,,
64.164,54,3804.573975,,
64.164,54,3805.024902,,
64.164,54,3805.47583,,
64.164,54,3805.927002,,
64.164,54,3806.37793,,
64.164,54,3806.828857,,
64.164,54,3807.279785,,
64.164,54,3807.730957,,
64.164,54,3808.181885,,
64.164,54,3808.632812,,
64.164,54,3809.083984,,
64.164,54,3809.534912,,
64.164,54,3809.98584,,
63.975,54,3810.436768,,
63.975,54,3810.887939,,
63.975,54,3811.338867,,
63.975,54,3811.789795,,
63.975,54,3812.240723,,
63.975,54,3812.691895,,
63.975,54,3813.142822,,
63.975,54,3813.59375,,
63.975,54,3814.044678,,
63.975,54,3814.49585,,
63.975,54,3814.946777,,
63.975,54,3815.397705,,
63.975,54,3815.848877,,
63.975,54,3816.299805,,
63.975,54,3816.750732,,
63.975,54,3817.20166,,
63.975,54,3817.652832,,
63.975,54,3818.10376,,
63.975,54,3818.554688,,
63.975,54,3819.005615,,
63.975,54,3819.456787,,
63.975,54,3819.907715,,
63.975,54,3820.358643,,
63.975,54,3820.80957,,
63.975,54,3821.260742,,
63.975,54,3821.71167,,
63.975,54,3822.162598,,
63.975,54,3822.61377,,
63.975,54,3823.064697,,
63.975,54,3823.515625,,
63.975,54,3823.966553,,
63.975,54,3824.417725,,
63.975,54,3824.868652,,
63.975,54,3825.31958,,
63.975,54,3825.770508,,
64.164,54,3826.22168,,
64.164,54,3826.672607,,
64.164,54,3827.123535,,
64.164,54,3827.574463,,
64.164,54,3828.025635,,
64.164,54,3828.476562,,
64.164,54,3828.92749,,
64.164,54,3829.378418,,
64.164,54,3829.82959,,
64.164,54,3830.280518,,
64.164,54,3830.731445,,
64.164,54,3831.182617,,
64.164,54,3831.633545,,
64.164,54,3832.084473,,
64.164,54,3832.5354,,
64.164,54,3832.986572,,
64.164,54,3833.4375,,
64.164,54,3833.888428,,
64.164,54,3834.339355,,
64.164,54,3834.790527,,
64.164,54,3835.241455,,
64.164,54,3835.692383,,
64.164,54,3836.143311,,
64.164,54,3836.594482,,
64.164,54,3837.04541,,
64.164,54,3837.496338,,
64.164,54,3837.94751,,
64.164,54,3838.398438,,
64.164,54,3838.849365,,
64.164,54,3839.300293,,
64.164,54,3839.751465,,
64.164,54,3840.202393,,
64.164,54,3840.65332,,
64.164,54,3841.104248,,
64.164,54,3841.55542,,
64.164,54,3842.006348,,
64.164,54,3842.457275,,
64.164,54,3842.908203,,
64.164,54,3843.359375,,
64.164,54,3843.810303,,
64.164,54,3844.26123,,
64.164,54,3844.712402,,
64.164,54,3845.16333,,
64.164,54,3845.614258,,
64.164,54,3846.065186,,
64.164,54,3846.516357,,
64.164,54,3846.967285,,
64.164,54,3847.418213,,
64.164,54,3847.869141,,
64.164,54,3848.320312,,
64.164,54,3848.77124,,
64.164,54,3849.222168,,
64.164,54,3849.673096,,
64.164,54,3850.124268,,
64.164,54,3850.575195,,
64.164,54,3851.026123,,
64.164,54,3851.477295,,
64.164,54,3851.928223,,
64.164,54,3852.37915,,
64.164,54,3852.830078,,
64.164,54,3853.28125,,
64.164,54,3853.732178,,
64.164,54,3854.183105,,
64.164,54,3854.634033,,
64.164,54,3855.085205,,
64.164,54,3855.536133,,
64.164,54,3855.987061,,
64.164,54,3856.437988,,
64.164,54,3856.88916,,
64.164,54,3857.340088,,
64.164,54,3857.791016,,
64.164,54,3858.242188,,
64.164,54,3858.693115,,
64.164,54,3859.144043,,
64.164,54,3859.594971,,
64.164,54,3860.046143,,
64.164,54,3860.49707,,
64.164,54,3860.947998,,
64.164,54,3861.398926,,
64.164,54,3861.850098,,
64.164,54,3862.301025,,
64.164,54,3862.751953,,
64.164,54,3863.202881,,
64.164,54,3863.654053,,
64.164,54,3864.10498,,
64.164,54,3864.555908,,
64.164,54,3865.006836,,
64.164,54,3865.458008,,
64.164,54,3865.908936,,
64.164,54,3866.359863,,
64.164,54,3866.811035,,
64.164,54,3867.261963,,
64.164,54,3867.712891,,
64.164,54,3868.163818,,
64.164,54,3868.61499,,
64.164,54,3869.065918,,
64.164,54,3869.516846,,
64.164,54,3869.967773,,
64.164,54,3870.418945,,
64.164,54,3870.869873,,
64.164,54,3871.320801,,
64.164,54,3871.771729,,
64.164,54,3872.2229,,
64.164,54,3872.673828,,
64.164,54,3873.124756,,
64.164,54,3873.575928,,
64.164,54,3874.026855,,
64.164,54,3874.477783,,
64.164,54,3874.928711,,
64.164,54,3875.379883,,
64.164,54,3875.830811,,
64.164,54,3876.281738,,
64.164,54,3876.732666,,
64.164,54,3877.183838,,
64.164,54,3877.634766,,
64.164,54,3878.085693,,
64.164,54,3878.536621,,
64.164,54,3878.987793,,
64.164,54,3879.438721,,
64.164,54,3879.889648,,
64.164,54,3880.34082,,
64.164,54,3880.791748,,
64.164,54,3881.242676,,
64.164,54,3881.693604,,
64.164,54,3882.144775,,
64.164,54,3882.595703,,
64.164,54,3883.046631,,
64.164,54,3883.497559,,
64.164,54,3883.94873,,
64.164,54,3884.399658,,
64.164,54,3884.850586,,
64.164,54,3885.301514,,
64.164,54,3885.752686,,
64.164,54,3886.203613,,
64.164,54,3886.654541,,
64.164,54,3887.105713,,
64.164,54,3887.556641,,
64.26,54,3888.007568,,
64.26,54,3888.458496,,
64.26,54,3888.909668,,
64.26,54,3889.360596,,
64.26,54,3889.811523,,
64.26,54,3890.262451,,
64.26,54,3890.713623,,
64.26,54,3891.164551,,
64.26,54,3891.615479,,
64.26,54,3892.066406,,
64.26,54,3892.517578,,
64.26,54,3892.968506,,
64.26,54,3893.419434,,
64.26,54,3893.870605,,
64.26,54,3894.321533,,
64.26,54,3894.772461,,
64.26,54,3895.223389,,
64.26,54,3895.674561,,
64.26,54,3896.125488,,
64.26,54,3896.576416,,
64.26,54,3897.027344,,
64.26,54,3897.478516,,
64.26,54,3897.929443,,
64.26,54,3898.380371,,
64.26,54,3898.831299,,
64.26,54,3899.282471,,
64.26,54,3899.733398,,
64.26,54,3900.184326,,
64.26,54,3900.635498,,
64.26,54,3901.086426,,
64.26,54,3901.537354,,
64.26,54,3901.988281,,
64.26,54,3902.439453,,
64.26,54,3902.890381,,
64.07,54,3903.341309,,
64.07,54,3903.792236,,
64.07,54,3904.243408,,
64.07,54,3904.694336,,
64.07,54,3905.145264,,
64.07,54,3905.596191,,
64.07,54,3906.047363,,
64.07,54,3906.498291,,
64.07,54,3906.949219,,
64.07,54,3907.400146,,
64.07,54,3907.851318,,
64.07,54,3908.302246,,
64.07,54,3908.753174,,
64.07,54,3909.204346,,
64.07,54,3909.655273,,
64.07,54,3910.106201,,
64.07,54,3910.557129,,
64.07,54,3911.008301,,
64.07,54,3911.459229,,
64.07,54,3911.910156,,
64.07,54,3912.361084,,
64.07,54,3912.812256,,
64.07,54,3913.263184,,
64.07,54,3913.714111,,
64.07,54,3914.165039,,
64.07,54,3914.616211,,
64.07,54,3915.067139,,
64.07,54,3915.518066,,
64.07,54,3915.969238,,
64.07,54,3916.420166,,
64.07,54,3916.871094,,
64.07,54,3917.322021,,
64.07,54,3917.773193,,
64.07,54,3918.224121,,
63.975,54,3918.675049,,
63.975,54,3919.125977,,
63.975,54,3919.577148,,
63.975,54,3920.028076,,
63.975,54,3920.479004,,
63.975,54,3920.929932,,
63.975,54,3921.381104,,
63.975,54,3921.832031,,
63.975,54,3922.282959,,
63.975,54,3922.734131,,
63.975,54,3923.185059,,
63.975,54,3923.635986,,
63.975,54,3924.086914,,
63.975,54,3924.538086,,
63.975,54,3924.989014,,
63.975,54,3925.439941,,
63.975,54,3925.890869,,
63.975,54,3926.342041,,
63.975,54,3926.792969,,
63.975,54,3927.243896,,
63.975,54,3927.694824,,
63.975,54,3928.145996,,
63.975,54,3928.596924,,
63.975,54,3929.047852,,
63.975,54,3929.499023,,
63.975,54,3929.949951,,
63.975,54,3930.400879,,
63.975,54,3930.851807,,
63.975,54,3931.302979,,
63.975,54,3931.753906,,
63.975,54,3932.204834,,
63.975,54,3932.655762,,
63.975,54,3933.106934,,
64.07,54,3933.557861,,
64.07,54,3934.008789,,
64.07,54,3934.459717,,
64.07,54,3934.910889,,
64.07,54,3935.361816,,
64.07,54,3935.812744,,
64.07,54,3936.263916,,
64.07,54,3936.714844,,
64.07,54,3937.165771,,
64.07,54,3937.616699,,
64.07,54,3938.067871,,
64.07,54,3938.518799,,
64.07,54,3938.969727,,
64.07,54,3939.420654,,
64.07,54,3939.871826,,
64.07,54,3940.322754,,
64.07,54,3940.773682,,
64.07,54,3941.224609,,
64.07,54,3941.675781,,
64.07,54,3942.126709,,
64.07,54,3942.577637,,
64.07,54,3943.028564,,
64.07,54,3943.479736,,
64.07,54,3943.930664,,
64.07,54,3944.381592,,
64.07,54,3944.832764,,
64.07,54,3945.283691,,
64.07,54,3945.734619,,
64.07,54,3946.185547,,
64.07,54,3946.636719,,
64.07,54,3947.087646,,
64.07,54,3947.538574,,
64.07,54,3947.989502,,
64.07,54,3948.440674,,
64.07,54,3948.891602,,
64.07,54,3949.342529,,
64.07,54,3949.793457,,
64.07,54,3950.244629,,
64.07,54,3950.695557,,
64.07,54,3951.146484,,
64.07,54,3951.597656,,
64.07,54,3952.048584,,
64.07,54,3952.499512,,
64.07,54,3952.950439,,
64.07,54,3953.401611,,
64.07,54,3953.852539,,
64.07,54,3954.303467,,
64.07,54,3954.754395,,
64.07,54,3955.205566,,
64.07,54,3955.656494,,
64.07,54,3956.107422,,
64.07,54,3956.55835,,
64.07,54,3957.009521,,
64.07,54,3957.460449,,
64.07,54,3957.911377,,
64.07,54,3958.362549,,
64.07,54,3958.813477,,
64.07,54,3959.264404,,
64.07,54,3959.715332,,
64.07,54,3960.166504,,
64.07,54,3960.617432,,
64.07,54,3961.068359,,
64.07,54,3961.519287,,
64.07,54,3961.970459,,
64.07,54,3962.421387,,
64.07,54,3962.872314,,
64.07,54,3963.323242,,
64.07,54,3963.774414,,
64.07,54,3964.225342,,
64.164,54,3964.67627,,
64.164,54,3965.127441,,
64.164,54,3965.578369,,
64.164,54,3966.029297,,
64.164,54,3966.480225,,
64.164,54,3966.931396,,
64.164,54,3967.382324,,
64.164,54,3967.833252,,
64.164,54,3968.28418,,
64.164,54,3968.735352,,
64.164,54,3969.186279,,
64.164,54,3969.637207,,
64.164,54,3970.088135,,
64.164,54,3970.539307,,
64.164,54,3970.990234,,
64.164,54,3971.441162,,
64.164,54,3971.892334,,
64.164,54,3972.343262,,
64.164,54,3972.794189,,
64.164,54,3973.245117,,
64.164,54,3973.696289,,
64.164,54,3974.147217,,
64.164,54,3974.598145,,
64.164,54,3975.049072,,
64.164,54,3975.500244,,
64.164,54,3975.951172,,
64.164,54,3976.4021,,
64.164,54,3976.853027,,
64.164,54,3977.304199,,
64.164,54,3977.755127,,
64.164,54,3978.206055,,
64.164,54,3978.656982,,
64.164,54,3979.108154,,
64.164,54,3979.559082,,
64.164,54,3980.01001,,
64.164,54,3980.461182,,
64.164,54,3980.912109,,
64.164,54,3981.363037,,
64.164,54,3981.813965,,
64.164,54,3982.265137,,
64.164,54,3982.716064,,
64.164,54,3983.166992,,
64.164,54,3983.61792,,
64.164,54,3984.069092,,
64.164,54,3984.52002,,
64.164,54,3984.970947,,
64.164,54,3985.421875,,
64.164,54,3985.873047,,
64.164,54,3986.323975,,
64.164,54,3986.774902,,
64.164,54,3987.226074,,
64.164,54,3987.677002,,
64.164,54,3988.12793,,
64.164,54,3988.578857,,
64.164,54,3989.030029,,
64.164,54,3989.480957,,
64.164,54,3989.931885,,
64.164,54,3990.382812,,
64.164,54,3990.833984,,
64.164,54,3991.284912,,
64.164,54,3991.73584,,
64.164,54,3992.186768,,
64.164,54,3992.637939,,
64.164,54,3993.088867,,
64.164,54,3993.539795,,
64.164,54,3993.990967,,
64.164,54,3994.441895,,
64.164,54,3994.892822,,
64.26,54,3995.34375,,
64.26,54,3995.794922,,
64.26,54,3996.24585,,
64.26,54,3996.696777,,
64.26,54,3997.147705,,
64.26,54,3997.598877,,
64.26,54,3998.049805,,
64.26,54,3998.500732,,
64.26,54,3998.95166,,
64.26,54,3999.402832,,
64.26,54,3999.85376,,
64.26,54,4000.304688,,
64.26,54,4000.755859,,
64.26,54,4001.206787,,
64.26,54,4001.657715,,
64.26,54,4002.108643,,
64.26,54,4002.559814,,
64.26,54,4003.010742,,
64.26,54,4003.46167,,
64.26,54,4003.912598,,
64.26,54,4004.36377,,
64.26,54,4004.814697,,
64.26,54,4005.265625,,
64.26,54,4005.716553,,
64.26,54,4006.167725,,
64.26,54,4006.618652,,
64.26,54,4007.06958,,
64.26,54,4007.520752,,
64.26,54,4007.97168,,
64.26,54,4008.422607,,
64.26,54,4008.873535,,
64.26,54,4009.324707,,
64.26,54,4009.775635,,
64.26,54,4010.226562,,
64.26,54,4010.67749,,
64.164,54,4011.128662,,
64.164,54,4011.57959,,
64.164,54,4012.030518,,
64.164,54,4012.481445,,
64.164,54,4012.932617,,
64.164,54,4013.383545,,
64.164,54,4013.834473,,
64.164,54,4014.285645,,
64.164,54,4014.736572,,
64.164,54,4015.1875,,
64.164,54,4015.638428,,
64.164,54,4016.0896,,
64.164,54,4016.540527,,
64.164,54,4016.991455,,
64.164,54,4017.442383,,
64.164,54,4017.893555,,
64.164,54,4018.344482,,
64.164,54,4018.79541,,
64.164,54,4019.246338,,
64.164,54,4019.69751,,
64.164,54,4020.148438,,
64.164,54,4020.599365,,
64.164,54,4021.050293,,
64.164,54,4021.501465,,
64.164,54,4021.952393,,
